vardekod,vardebenamning
64201,Holdingverksamhet i finansiella koncerner
64202,Holdingverksamhet i icke-finansiella koncerner
643,Fonder och liknande finansiella enheter
6430,Fonder och liknande finansiella enheter
64301,Investeringsfonder
64309,Andra fonder och liknande finansiella enheter
649,Andra finansiella tjänster utom försäkring och pensionsfondsverksamhet
6491,Finansiell leasing
64910,Finansiell leasing
6492,Annan kreditgivning
64920,Annan kreditgivning
6499,Diverse övriga finansiella tjänster utom försäkring och pensionsfondsverksamhet
64991,Investment- och riskkapitalbolagsverksamhet
64992,"Handel med och förvaltning av värdepapper, för egen räkning"
64993,Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare
64999,Diverse övrig finansförmedling
65,"Försäkring, återförsäkring och pensionsfondsverksamhet utom obligatorisk socialförsäkring"
651,Försäkring
6511,Livförsäkring
65111,Fondanknuten livförsäkring
65119,Övrig livförsäkring
6512,Skadeförsäkring
65120,Skadeförsäkring
652,Återförsäkring
6520,Återförsäkring
65200,Återförsäkring
653,Pensionsfondsverksamhet
6530,Pensionsfondsverksamhet
65300,Pensionsfondsverksamhet
66,Stödtjänster till finansiella tjänster och försäkring
661,Stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet
6611,Administrativa tjänster till finansiella marknader
66110,Administrativa tjänster till finansiella marknader
6612,Verksamhet utförd av värdepappers- och varumäklare
66120,Verksamhet utförd av värdepappers- och varumäklare
6619,Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet
66190,Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet
662,Stödtjänster till försäkrings- och pensionsfondsverksamhet
6621,Risk- och skadebedömning
66210,Risk- och skadebedömning
6622,Verksamhet utförd av försäkringsombud och försäkringsmäklare
66220,Verksamhet utförd av försäkringsombud och försäkringsmäklare
6629,Andra stödtjänster till försäkring och pensionsfondsverksamhet
66290,Andra stödtjänster till försäkring och pensionsfondsverksamhet
663,Fondförvaltning
6630,Fondförvaltning
66301,Förvaltning av investeringsfonder
66309,Annan fondförvaltning
68,Fastighetsverksamhet
681,Handel med egna fastigheter
6810,Handel med egna fastigheter
68100,Handel med egna fastigheter
682,Uthyrning och förvaltning av egna eller arrenderade fastigheter
6820,Uthyrning och förvaltning av egna eller arrenderade fastigheter
68201,Uthyrning och förvaltning av egna eller arrenderade bostäder
68202,Uthyrning och förvaltning av egna eller arrenderade industrilokaler
68203,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler"
68204,Förvaltning i bostadsrättsföreningar
68209,Övrig förvaltning av egna eller arrenderade fastigheter
683,Fastighetsförmedling och fastighetsförvaltning på uppdrag
6831,Fastighetsförmedling
68310,Fastighetsförmedling
6832,Fastighetsförvaltning på uppdrag
68320,Fastighetsförvaltning på uppdrag
69,Juridisk och ekonomisk konsultverksamhet
691,Juridisk verksamhet
6910,Juridisk verksamhet
69101,Advokatbyråverksamhet
69102,Juridiska byråers verksamhet m.m.
69103,Patentbyråverksamhet m.m.
692,"Redovisning och bokföring, revision, skatterådgivning"
6920,"Redovisning och bokföring, revision, skatterådgivning"
69201,Redovisning och bokföring
69202,Revision
69203,Skatterådgivning
70,Verksamheter som utövas av huvudkontor; konsulttjänster till företag
701,Verksamheter som utövas av huvudkontor
7010,Verksamheter som utövas av huvudkontor
70100,Verksamheter som utövas av huvudkontor
702,Konsulttjänster till företag
7021,PR och kommunikation
70210,PR och kommunikation
7022,Konsultverksamhet avseende företags organisation
70220,Konsultverksamhet avseende företags organisation
71,Arkitekt- och teknisk konsultverksamhet; teknisk provning och analys
711,Arkitekt- och teknisk konsultverksamhet o.d.
7111,Arkitektverksamhet
71110,Arkitektverksamhet
7112,Teknisk konsultverksamhet o.d.
71121,Teknisk konsultverksamhet inom bygg- och anläggningsteknik
71122,Teknisk konsultverksamhet inom industriteknik
71123,Teknisk konsultverksamhet inom elteknik
71124,"Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik"
71129,Övrig teknisk konsultverksamhet
712,Teknisk provning och analys
7120,Teknisk provning och analys
71200,Teknisk provning och analys
72,Vetenskaplig forskning och utveckling
721,Naturvetenskaplig och teknisk forskning och utveckling
7211,Bioteknisk forskning och utveckling
72110,Bioteknisk forskning och utveckling
7219,Annan naturvetenskaplig och teknisk forskning och utveckling
72190,Annan naturvetenskaplig och teknisk forskning och utveckling
722,Samhällsvetenskaplig och humanistisk forskning och utveckling
7220,Samhällsvetenskaplig och humanistisk forskning och utveckling
72200,Samhällsvetenskaplig och humanistisk forskning och utveckling
73,Reklam och marknadsundersökning
731,Reklamverksamhet
7311,Reklambyråverksamhet o.d.
73111,Reklambyråverksamhet
73112,Direktreklamverksamhet
73119,Övrig reklamverksamhet
7312,Mediebyråverksamhet och annonsförsäljning
73120,Mediebyråverksamhet och annonsförsäljning
732,Marknads- och opinionsundersökning
7320,Marknads- och opinionsundersökning
73200,Marknads- och opinionsundersökning
74,"Annan verksamhet inom juridik, ekonomi, vetenskap och teknik"
741,Specialiserad designverksamhet
7410,Specialiserad designverksamhet
74101,Industri- och produktdesignverksamhet
74102,Grafisk designverksamhet
74103,Inredningsarkitektverksamhet
742,Fotoverksamhet
7420,Fotoverksamhet
74201,Porträttfotoverksamhet
74202,Reklamfotoverksamhet
74203,Press- och övrig fotografverksamhet
74204,Fotolaboratorieverksamhet
743,Översättning och tolkning
7430,Översättning och tolkning
74300,Översättning och tolkning
749,"Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik"
7490,"Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik"
74900,"Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik"
75,Veterinärverksamhet
750,Veterinärverksamhet
7500,Veterinärverksamhet
75000,Veterinärverksamhet
77,Uthyrning och leasing
771,Uthyrning och leasing av motorfordon
7711,Uthyrning och leasing av personbilar och lätta motorfordon
77110,Uthyrning och leasing av personbilar och lätta motorfordon
7712,Uthyrning och leasing av lastbilar och andra tunga motorfordon
77120,Uthyrning och leasing av lastbilar och andra tunga motorfordon
772,Uthyrning och leasing av hushållsartiklar och varor för personligt bruk
7721,Uthyrning och leasing av fritids- och sportutrustning
77210,Uthyrning och leasing av fritids- och sportutrustning
7722,Uthyrning av videokassetter och dvd-skivor
77220,Uthyrning av videokassetter och dvd-skivor
7729,Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk
77290,Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk
773,Uthyrning och leasing av annan utrustning och andra maskiner och materiella tillgångar
7731,Uthyrning och leasing av jordbruksmaskiner och jordbruksredskap
77310,Uthyrning och leasing av jordbruksmaskiner och jordbruksredskap
7732,Uthyrning och leasing av bygg- och anläggningsmaskiner
77320,Uthyrning och leasing av bygg- och anläggningsmaskiner
7733,Uthyrning och leasing av kontorsmaskiner och kontorsutrustning (inklusive datorer)
77330,Uthyrning och leasing av kontorsmaskiner och kontorsutrustning (inklusive datorer)
7734,Uthyrning och leasing av fartyg och båtar
77340,Uthyrning och leasing av fartyg och båtar
7735,Uthyrning och leasing av flygplan
77350,Uthyrning och leasing av flygplan
7739,Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar
77390,Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar
774,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk"
7740,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk"
77400,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk"
78,"Arbetsförmedling, bemanning och andra personalrelaterade tjänster"
781,Arbetsförmedling och rekrytering
7810,Arbetsförmedling och rekrytering
78100,Arbetsförmedling och rekrytering
782,Personaluthyrning
7820,Personaluthyrning
78200,Personaluthyrning
783,Övrigt tillhandahållande av personalfunktioner
7830,Övrigt tillhandahållande av personalfunktioner
78300,Övrigt tillhandahållande av personalfunktioner
79,Resebyrå- och researrangörsverksamhet och andra resetjänster och relaterade tjänster
791,Resetjänster
7911,Resebyråverksamhet
79110,Resebyråverksamhet
7912,Researrangemang
79120,Researrangemang
799,Turist- och bokningsservice
7990,Turist- och bokningsservice
79900,Turist- och bokningsservice
80,Säkerhets- och bevakningsverksamhet
801,Säkerhetsverksamhet
8010,Säkerhetsverksamhet
80100,Säkerhetsverksamhet
802,Säkerhetssystemtjänster
8020,Säkerhetssystemtjänster
80200,Säkerhetssystemtjänster
803,Spanings- och detektivverksamhet
8030,Spanings- och detektivverksamhet
80300,Spanings- och detektivverksamhet
81,Fastighetsservice samt skötsel och underhåll av grönytor
811,Fastighetsrelaterade stödtjänster
8110,Fastighetsrelaterade stödtjänster
81100,Fastighetsrelaterade stödtjänster
812,Rengöring och lokalvård
8121,Lokalvård
81210,Lokalvård
8122,Rengöring och sotning av byggnader
81221,Rengöring av byggnader
81222,Skorstensfejarverksamhet
8129,Annan rengöring
81290,Annan rengöring
813,Skötsel och underhåll av grönytor
8130,Skötsel och underhåll av grönytor
81300,Skötsel och underhåll av grönytor
82,Kontorstjänster och andra företagstjänster
821,Kontorstjänster
8211,Kombinerade kontorstjänster
82110,Kombinerade kontorstjänster
8219,"Kopiering, dokumentsammanställning och andra specialiserade kontorstjänster"
82190,"Kopiering, dokumentsammanställning och andra specialiserade kontorstjänster"
822,Callcenterverksamhet
8220,Callcenterverksamhet
82200,Callcenterverksamhet
823,Arrangemang av kongresser och mässor
8230,Arrangemang av kongresser och mässor
82300,Arrangemang av kongresser och mässor
829,Andra företagstjänster
8291,Inkassoföretags och kreditupplysningsföretags verksamhet
82910,Inkassoföretags och kreditupplysningsföretags verksamhet
8292,Förpackningsverksamhet
82920,Förpackningsverksamhet
8299,Övriga företagstjänster
82990,Övriga företagstjänster
84,Offentlig förvaltning och försvar;  obligatorisk socialförsäkring
841,Offentlig förvaltning
8411,Övergripande offentlig förvaltning
84111,"Stats- och kommunledning, lagstiftning och övergripande planering"
84112,"Inspektion, kontroll, tillståndsgivning"
84113,"Skatteförvaltning, indrivning"
84114,Samhällelig informationsförsörjning
84115,Personalförvaltning och andra allmänna stödtjänster
8412,"Administration av vård, utbildning, kulturell verksamhet och annan samhällsservice"
84121,Administration av grundskole- och gymnasieskoleutbildning
84122,Administration av universitets- och högskoleutbildning samt forskning
84123,Administration av hälso- och sjukvård
84124,Administration av omsorg och socialtjänst
84125,"Administration av program för kultur, miljö, boende m.m."
8413,Administration av näringslivsprogram
84131,Administration av infrastrukturprogram
84132,"Administration av program för jordbruk, skogsbruk, jakt och fiske"
84133,Administration av arbetsmarknadsprogram
84139,Administration av andra näringslivsprogram
842,Offentliga tjänster
8421,Utrikesförvaltning
84210,Utrikesförvaltning
8422,Totalförsvar
84221,Militärt försvar
84222,Gemensam verksamhet för totalförsvaret
84223,Civilt försvar och frivilligförsvar
8423,Rättskipning
84231,Åklagarverksamhet
84232,Domstolsverksamhet
84233,Kriminalvård
8424,Polisverksamhet
84240,Polisverksamhet
8425,Brand- och räddningsverksamhet
84250,Brand- och räddningsverksamhet
843,Obligatorisk socialförsäkring
8430,Obligatorisk socialförsäkring
84300,Obligatorisk socialförsäkring
85,Utbildning
851,Förskoleutbildning
8510,Förskoleutbildning
85100,Förskoleutbildning
852,Grundskoleutbildning
8520,Grundskoleutbildning
85201,Grundskoleutbildning och förskoleklass
85202,Utbildning inom grundsärskola
853,Gymnasial utbildning
8531,Studieförberedande gymnasial utbildning m.m.
85311,Studieförberedande gymnasial utbildning
85312,Kommunal vuxenutbildning o.d.
8532,Gymnasial yrkesutbildning m.m.
85321,Gymnasial yrkesutbildning
85322,Utbildning inom gymnasiesärskola
85323,Annan gymnasial utbildning
85324,Yrkesförarutbildning m.m.
854,Eftergymnasial utbildning
8541,Eftergymnasial utbildning vid annat än universitet och högskola
85410,Eftergymnasial utbildning vid annat än universitet och högskola
8542,Universitets- eller högskoleutbildning
85420,Universitets- eller högskoleutbildning
855,Vuxenutbildning och övrig utbildning
8551,Sport- och fritidsutbildning
85510,Sport- och fritidsutbildning
8552,"Musik-, dans- och övrig kulturell utbildning"
85521,Kommunala kulturskolans utbildning
85522,"Övrig musik-, dans- och kulturell utbildning"
8553,Trafikskoleverksamhet
85530,Trafikskoleverksamhet
8559,Övrig utbildning
85591,Arbetsmarknadsutbildning
85592,Folkhögskoleutbildning
85593,Studieförbundens och frivilligorganisationernas utbildning
85594,Personalutbildning
85599,Diverse övrig utbildning
856,Stödverksamhet för utbildningsväsendet
8560,Stödverksamhet för utbildningsväsendet
85600,Stödverksamhet för utbildningsväsendet
86,Hälso- och sjukvård
861,Sluten sjukvård
8610,Sluten sjukvård
86101,Sluten primärvård
86102,Specialiserad sluten somatisk hälso- och sjukvård på sjukhus
86103,Specialiserad sluten psykiatrisk hälso- och sjukvård på sjukhus
862,"Öppen hälso- och sjukvård, tandvård"
8621,Allmänpraktiserande läkarverksamhet
86211,Primärvårdsmottagningar med läkare m.m.
86212,"Annan allmän öppen hälso- och sjukvård, ej primärvård"
8622,Specialistläkarverksamhet inom öppenvård
86221,"Specialistläkarverksamhet inom öppenvård, på sjukhus"
86222,"Specialistläkarverksamhet inom öppenvård, ej på sjukhus"
8623,Tandläkarverksamhet
86230,Tandläkarverksamhet
869,Annan hälso- och sjukvård
8690,Annan hälso- och sjukvård
86901,Medicinsk laboratorieverksamhet m.m.
86902,Ambulanstransporter och ambulanssjukvård
86903,"Primärvård, ej läkare"
86904,Tandhygienistverksamhet
86905,Fysioterapeutisk verksamhet  o.d.
86909,"Annan öppen hälso- och sjukvård, utan läkare"
87,Vård och omsorg med boende
871,Boende med sjuksköterskevård
8710,Boende med sjuksköterskevård
87100,Boende med sjuksköterskevård
872,"Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem"
8720,"Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem"
87201,Boende med särskild service för personer med utvecklingsstörning eller  psykiska funktionshinder
87202,Boende med särskild service för barn och ungdomar med missbruksproblem
87203,Boende med särskild service för vuxna med missbruksproblem
873,Vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer
8730,Vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer
87301,Vård och omsorg i särskilda boendeformer för äldre personer
87302,Vård och omsorg i särskilda boendeformer för  personer med funktionshinder
879,Annan vård och omsorg med boende
8790,Annan vård och omsorg med boende
87901,Heldygnsvård med boende för barn och ungdomar med sociala problem
87902,Omsorg och sociala insatser i övriga boendeformer för vuxna
88,Öppna sociala insatser
881,Öppna sociala insatser för äldre och funktionshindrade personer
8810,Öppna sociala insatser för äldre och funktionshindrade personer
88101,Öppna sociala insatser för äldre personer
88102,Öppna sociala insatser för personer med funktionshinder
889,Andra öppna sociala insatser
8891,Dagbarnvård
88910,Dagbarnvård
8899,Övriga öppna sociala insatser
88991,Öppna sociala insatser för barn och ungdomar med sociala problem
88992,Öppna sociala insatser för vuxna med missbruksproblem
88993,Övriga öppna sociala insatser för vuxna
88994,Humanitära insatser
88995,Drift av flyktingförläggning
90,Konstnärlig och kulturell verksamhet samt underhållningsverksamhet
900,Konstnärlig och kulturell verksamhet samt underhållningsverksamhet
9001,Artistisk verksamhet
90010,Artistisk verksamhet
9002,Stödtjänster till artistisk verksamhet
90020,Stödtjänster till artistisk verksamhet
9003,Litterärt och konstnärligt skapande
90030,Litterärt och konstnärligt skapande
9004,"Drift av teatrar, konserthus o.d."
90040,"Drift av teatrar, konserthus o.d."
91,"Biblioteks-, arkiv- och museiverksamhet m.m."
910,"Biblioteks-, arkiv- och museiverksamhet m.m."
9101,Biblioteks- och arkivverksamhet
91011,Biblioteksverksamhet
91012,Arkivverksamhet
9102,Museiverksamhet
91020,Museiverksamhet
9103,Vård av historiska minnesmärken och byggnader och liknande sevärdheter
91030,Vård av historiska minnesmärken och byggnader och liknande sevärdheter
9104,"Drift av botaniska trädgårdar, djurparker och naturreservat"
91040,"Drift av botaniska trädgårdar, djurparker och naturreservat"
92,Spel- och vadhållningsverksamhet
920,Spel- och vadhållningsverksamhet
9200,Spel- och vadhållningsverksamhet
92000,Spel- och vadhållningsverksamhet
93,"Sport-, fritids- och nöjesverksamhet"
931,Sportverksamhet
9311,Drift av sportanläggningar
93111,Drift av skidsportanläggningar
93112,Drift av golfbanor
93113,Drift av motorbanor
93114,Drift av trav- och galoppbanor
93119,"Drift av sporthallar, idrottsplatser och andra sportanläggningar"
9312,Sportklubbars och idrottsföreningars verksamhet
93120,Sportklubbars och idrottsföreningars verksamhet
9313,Drift av gymanläggningar
93130,Drift av gymanläggningar
9319,Annan sportverksamhet
93191,Tävling med hästar
93199,Övrig sportverksamhet
932,Fritids- och nöjesverksamhet
9321,Nöjes- och temaparksverksamhet
93210,Nöjes- och temaparksverksamhet
9329,Övrig fritids- och nöjesverksamhet
93290,Övrig fritids- och nöjesverksamhet
94,Intressebevakning; religiös verksamhet
941,"Intressebevakning inom bransch-, arbetsgivar- och yrkesorganisationer"
9411,Intressebevakning inom bransch- och arbetsgivarorganisationer
94111,Intressebevakning inom branschorganisationer
94112,Intressebevakning inom arbetsgivarorganisationer
9412,Intressebevakning inom yrkesorganisationer
94120,Intressebevakning inom yrkesorganisationer
942,Intressebevakning inom arbetstagarorganisationer
9420,Intressebevakning inom arbetstagarorganisationer
94200,Intressebevakning inom arbetstagarorganisationer
949,Verksamhet i religiösa samfund och i andra intresseorganisationer
9491,Verksamhet i religiösa samfund
94910,Verksamhet i religiösa samfund
9492,Verksamhet i politiska organisationer
94920,Verksamhet i politiska organisationer
9499,Verksamhet i andra intresseorganisationer
94990,Verksamhet i andra intresseorganisationer
95,"Reparation av datorer, hushållsartiklar och personliga artiklar"
951,Reparation av datorer och kommunikationsutrustning
9511,Reparation av datorer och kringutrustning
95110,Reparation av datorer och kringutrustning
9512,Reparation av kommunikationsutrustning
95120,Reparation av kommunikationsutrustning
952,Reparation av hushållsartiklar och personliga artiklar
9521,Reparation av hemelektronik
95210,Reparation av hemelektronik
9522,Reparation av hushållsapparater samt av utrustning för hem och trädgård
95220,Reparation av hushållsapparater samt av utrustning för hem och trädgård
9523,Lagning av skodon och lädervaror
95230,Lagning av skodon och lädervaror
9524,Reparation av möbler och heminredning
95240,Reparation av möbler och heminredning
9525,Reparation av ur och guldsmedsvaror
95250,Reparation av ur och guldsmedsvaror
9529,Reparation av andra hushållsartiklar och personliga artiklar
95290,Reparation av andra hushållsartiklar och personliga artiklar
96,Andra konsumenttjänster
960,Andra konsumenttjänster
9601,Tvätteriverksamhet
96011,Industri- och institutionstvätt
96012,Konsumenttvätt
9602,Hår- och skönhetsvård
96021,Hårvård
96022,Skönhetsvård
9603,Begravningsverksamhet
96030,Begravningsverksamhet
9604,Kroppsvård
96040,Kroppsvård
9609,Övriga konsumenttjänster
96090,Övriga konsumenttjänster
97,Förvärvsarbete i hushåll
970,Förvärvsarbete i hushåll
9700,Förvärvsarbete i hushåll
97000,Förvärvsarbete i hushåll
98,Hushållens produktion av diverse varor och tjänster för eget bruk
981,Hushållens produktion av diverse varor för eget bruk
9810,Hushållens produktion av diverse varor för eget bruk
98100,Hushållens produktion av diverse varor för eget bruk
982,Hushållens produktion av diverse tjänster för eget bruk
9820,Hushållens produktion av diverse tjänster för eget bruk
98200,Hushållens produktion av diverse tjänster för eget bruk
99,"Verksamhet vid internationella organisationer, utländska ambassader o.d."
990,"Verksamhet vid internationella organisationer, utländska ambassader o.d."
9900,"Verksamhet vid internationella organisationer, utländska ambassader o.d."
99000,"Verksamhet vid internationella organisationer, utländska ambassader o.d."
A,"Jordbruk, skogsbruk och fiske"
B,Utvinning av mineral
C,Tillverkning
D,"Försörjning av el, gas, värme och kyla"
E,"Vattenförsörjning; avloppsrening, avfallshantering och sanering"
F,Byggverksamhet
G,Handel; reparation av motorfordon och motorcyklar
H,Transport och magasinering
I,Hotell- och restaurangverksamhet
J,Informations- och kommunikationsverksamhet
K,Finans- och försäkringsverksamhet
L,Fastighetsverksamhet
M,"Verksamhet inom juridik, ekonomi, vetenskap och teknik"
N,"Uthyrning, fastighetsservice, resetjänster och andra stödtjänster"
O,Offentlig förvaltning och försvar; obligatorisk socialförsäkring
P,Utbildning
Q,Vård och omsorg; sociala tjänster
R,"Kultur, nöje och fritid"
S,Annan serviceverksamhet
T,Förvärvsarbete i hushåll; hushållens produktion av diverse varor och tjänster för eget bruk
U,"Verksamhet vid internationella organisationer, utländska ambassader o.d."
