code,label,label_en,parent_code,valid_from,valid_to
8425,Brand- och räddningsverksamhet,Fire service activities,842,,
8430,Obligatorisk socialförsäkring,Compulsory social security activities,843,,
8510,Förskoleutbildning,Pre-primary education,851,,
8520,Grundskoleutbildning,Primary education,852,,
8531,Studieförberedande gymnasial utbildning,General secondary education,853,,
8532,Yrkesförberedande gymnasial utbildning,Vocational secondary education,853,,
8533,Eftergymnasial utbildning vid annat än universitet eller högskola,Post-secondary non-tertiary education,853,,
8540,Universitets- eller högskoleutbildning,Tertiary education,854,,
8551,Sport- och fritidsutbildning,Sports and recreation education,855,,
8552,Musik- och dansutbildning och övrig kulturutbildning,Cultural education,855,,
8553,Trafikskoleverksamhet,Driving school activities,855,,
8559,Diverse övrig utbildning,Other education n.e.c.,855,,
8561,Förmedling avseende kurser och övrig undervisning,Intermediation service activities for courses and tutors,856,,
8569,Övrig stödverksamhet för utbildningsväsendet,Educational support activities n.e.c.,856,,
8610,Sluten sjukvård,Hospital activities,861,,
8621,Allmänpraktiserande läkarverksamhet,General medical practice activities,862,,
8622,Specialistläkarverksamhet,Medical specialists activities,862,,
8623,Tandläkarverksamhet,Dental practice care activities,862,,
8691,Medicinsk laboratorieverksamhet och bilddiagnostik,Diagnostic imaging services and medical laboratory activities,869,,
8692,Ambulanstransporter och ambulanssjukvård,Patient transportation by ambulance,869,,
8693,"Psykologi- och psykoterapiverksamhet, utom läkare","Activities of psychologists and psychotherapists, except medical doctors",869,,
8694,Sjuksköterske- och barnmorskeverksamhet,Nursing and midwifery activities,869,,
8695,Fysioterapeutisk verksamhet,Physiotherapy activities,869,,
8696,"Traditionell, komplementär och alternativ medicin","Traditional, complementary and alternative medicine activities",869,,
8697,"Förmedling avseende sjukvård, tandvård och annan hälso- och sjukvård","Intermediation service activities for medical, dental and other human health services",869,,
8699,Diverse övrig hälso- och sjukvård,Other human health activities n.e.c.,869,,
8710,Boende med sjuksköterskevård,Residential nursing care activities,871,,
8720,Boende med särskild service för personer med psykisk funktionsnedsättning eller missbruksproblem,Residential care activities for persons living with or having a diagnosis of a mental illness or substance abuse,872,,
8730,Vård och omsorg i särskilda boendeformer för äldre och personer med fysisk funktionsnedsättning,Residential care activities for older persons or persons with physical disabilities,873,,
8791,Förmedling avseende vård och omsorg med boende,Intermediation service activities for residential care activities,879,,
8799,Diverse övrig vård och omsorg med boende,Other residential care activities n.e.c.,879,,
8810,Öppna sociala insatser för äldre och personer med funktionsnedsättning,Social work activities without accommodation for older persons or persons with disabilities,881,,
8891,Dagbarnvård,Child day-care activities,889,,
8899,Diverse övriga öppna sociala insatser,Other social work activities without accommodation n.e.c.,889,,
9011,Litterärt skapande och musikkomposition,Literary creation and musical composition activities,901,,
9012,Bildkonst,Visual arts creation activities,901,,
9013,Annat konstnärligt skapande,Other arts creation activities,901,,
9020,Scenkonst,Activities of performing arts,902,,
9031,"Drift av teatrar, konserthus o.d.",Operation of arts facilities and sites,903,,
9039,Annan stödverksamhet avseende konstnärligt skapande och scenkonst,Other support activities to arts and performing arts,903,,
9111,Biblioteksverksamhet,Library activities,911,,
9112,Arkivverksamhet,Archive activities,911,,
9121,Museiverksamhet och museisamlingar,Museum and collection activities,912,,
9122,Vård av historiska minnesmärken och monument,Historical site and monument activities,912,,
9130,"Bevarande, restaurering och annan stödverksamhet avseende kulturarv","Conservation, restoration and other support activities for cultural heritage",913,,
9141,Drift av botaniska trädgårdar och djurparker,Botanical and zoological garden activities,914,,
9142,Drift av naturreservat,Nature reserve activities,914,,
9200,Spel- och vadhållningsverksamhet,Gambling and betting activities,920,,
9311,Drift av sportanläggningar,Operation of sports facilities,931,,
9312,Sportklubbars och idrottsföreningars verksamhet,Activities of sports clubs,931,,
9313,Drift av gymanläggningar,Activities of fitness centres,931,,
9319,Övrig sportverksamhet,Sports activities n.e.c.,931,,
9321,Nöjes- och temaparksverksamhet,Activities of amusement parks and theme parks,932,,
9329,Övrig fritids- och nöjesverksamhet,Amusement and recreation activities n.e.c.,932,,
9411,Intressebevakning inom bransch- och arbetsgivarorganisationer,Activities of business and employers membership organisations,941,,
9412,Intressebevakning inom yrkesorganisationer,Activities of professional membership organisations,941,,
9420,Intressebevakning inom arbetstagarorganisationer,Activities of trade unions,942,,
9491,Verksamhet i religiösa samfund,Activities of religious organisations,949,,
9492,Verksamhet i politiska organisationer,Activities of political organisations,949,,
9499,Verksamhet i diverse övriga intresseorganisationer,Activities of other membership organisations n.e.c.,949,,
9510,Reparation och underhåll av datorer och kommunikationsutrustning,Repair and maintenance of computers and communication equipment,951,,
9521,Reparation och underhåll av hemelektronik,Repair and maintenance of consumer electronics,952,,
9522,Reparation och underhåll av hushållsapparater samt av utrustning för hem och trädgård,Repair and maintenance of household appliances and home and garden equipment,952,,
9523,Reparation och underhåll av skodon och lädervaror,Repair and maintenance of footwear and leather goods,952,,
9524,Reparation och underhåll av möbler och heminredning,Repair and maintenance of furniture and home furnishings,952,,
9525,Reparation och underhåll av ur och guldsmedsvaror,"Repair and maintenance of watches, clocks and jewellery",952,,
9529,Reparation och underhåll av övriga hushållsartiklar och varor för personligt bruk,Repair and maintenance of personal and household goods n.e.c.,952,,
9531,Reparation och underhåll av motorfordon,Repair and maintenance of motor vehicles,953,,
9532,Reparation och underhåll av motorcyklar,Repair and maintenance of motorcycles,953,,
9540,"Förmedling avseende reparation och underhåll av datorer, hushållsartiklar och varor för personligt bruk samt motorfordon och motorcyklar","Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles",954,,
9610,Tvätteriverksamhet,Washing and cleaning of textile and fur products,961,,
9621,Frisörer och barberare,Hairdressing and barber activities,962,,
9622,Skönhetsvård och andra skönhetsbehandlingar,Beauty care and other beauty treatment activities,962,,
9623,"Dagspa, bastu och ångbastu","Day spa, sauna and steam bath activities",962,,
9630,Begravningsverksamhet,Funeral and related activities,963,,
9640,Förmedling avseende konsumenttjänster,Intermediation service activities for personal services,964,,
9691,Tillhandahållande av konsumenttjänster i hemmet,Provision of domestic personal service activities,969,,
9699,Diverse övriga konsumenttjänster,Other personal service activities n.e.c.,969,,
9700,Förvärvsarbete i hushåll,Activities of households as employers of domestic personnel,970,,
9810,Hushållens produktion av diverse varor för eget bruk,Undifferentiated goods-producing activities of private households for own use,981,,
9820,Hushållens produktion av diverse tjänster för eget bruk,Undifferentiated service-producing activities of private households for own use,982,,
9900,"Verksamhet vid internationella organisationer, utländska ambassader o.d.",Activities of extraterritorial organisations and bodies,990,,
01110,"Odling av spannmål (utom ris), baljväxter och oljeväxter","Growing of cereals, other than rice, leguminous crops and oil seeds",0111,,
01120,Odling av ris,Growing of rice,0112,,
01131,Potatisodling,Growing of potatoes,0113,,
01132,Sockerbetsodling,Growing of sugar beet,0113,,
01133,Odling av grönsaker (köksväxter) på friland,Growing of vegetables in the open,0113,,
01134,Odling av grönsaker (köksväxter) i växthus,Growing of vegetables in greenhouses,0113,,
01135,Svampodling m.m.,Growing of mushrooms etc.,0113,,
01140,Odling av sockerrör,Growing of sugar cane,0114,,
01150,Odling av tobak,Growing of tobacco,0115,,
01160,Odling av fiberväxter,Growing of fibre crops,0116,,
01191,Odling av prydnadsväxter i växthus,Growing of flowers and ornamental plants in greenhouses,0119,,
01199,Odling av övriga ett- och tvååriga växter,Growing of other non-perennial crops n.e.c.,0119,,
01210,Odling av druvor,Growing of grapes,0121,,
01220,Odling av tropiska och subtropiska frukter,Growing of tropical and subtropical fruits,0122,,
01230,Odling av citrusfrukter,Growing of citrus fruits,0123,,
01240,Odling av kärnfrukter och stenfrukter,Growing of pome fruits and stone fruits,0124,,
01250,"Odling av andra frukter, bär samt nötter",Growing of other tree and bush fruits and nuts,0125,,
01260,Odling av oljehaltiga frukter,Growing of oleaginous fruits,0126,,
01270,Odling av växter för dryckesframställning,Growing of beverage crops,0127,,
01280,"Odling av kryddväxter, drog- och medicinalväxter","Growing of spices, aromatic, drug and pharmaceutical crops",0128,,
01290,Odling av andra fleråriga växter,Growing of other perennial crops,0129,,
01301,Odling av plantskoleväxter i växthus,Plant propagation in greenhouses,0130,,
01302,Odling av plantskoleväxter m.m. på friland,Plant propagation in the open,0130,,
01410,Mjölkproduktion och uppfödning av nötkreatur av mjölkras,Raising of dairy cattle,0141,,
01420,Uppfödning av andra nötkreatur och bufflar,Raising of other cattle and buffaloes,0142,,
01430,Uppfödning av hästar och andra hästdjur,Raising of horses and other equines,0143,,
01440,Uppfödning av kameler och kameldjur,Raising of camels and camelids,0144,,
01450,Uppfödning av får och getter,Raising of sheep and goats,0145,,
01461,Uppfödning av smågrisar,Raising of piglets,0146,,
01462,Uppfödning av slaktsvin,Raising of swine for slaughter,0146,,
01471,Äggproduktion (för försäljning),Egg production,0147,,
01472,"Uppfödning av fjäderfä, ej äggproduktion","Raising of poultry, except egg production",0147,,
01481,Renskötsel,Reindeer husbandry,0148,,
01482,Uppfödning av sällskapsdjur,Breeding of per animals,0148,,
01489,Övrig uppfödning av andra djur,Raising of other animals n.e.c.,0148,,
01500,Blandat jordbruk,Mixed farming,0150,,
01610,Stödverksamhet avseende växtodling,Support activities for crop production,0161,,
01620,Stödverksamhet avseende husdjursskötsel,Support activities for animal production,0162,,
01630,Bearbetning av skördade växter och utsäde,Post-harvest crop activities and seed processing for propagation,0163,,
01700,Jakt och stödverksamhet i anslutning härtill,"Hunting, trapping and related service activities",0170,,
02101,Skogsförvaltning,Forest management,0210,,
02102,Skogsskötsel,Silviculture,0210,,
02109,Övrig skoglig verksamhet,Other forestry activities,0210,,
02200,Drivning,Logging,0220,,
02300,Insamling av annat vilt växande skogsmaterial än trä,Gathering of wild growing non-wood products,0230,,
02400,Stödverksamhet avseende skogsbruk,Support services to forestry,0240,,
03111,Trålfiske i saltvatten,Marine trawling,0311,,
03119,Övrigt saltvattensfiske,Other marine fishing,0311,,
03120,Sötvattensfiske,Freshwater fishing,0312,,
03210,Vattenbruk i saltvatten,Marine aquaculture,0321,,
03220,Vattenbruk i sötvatten,Freshwater aquaculture,0322,,
03300,Stödverksamhet avseende fiske och vattenbruk,Support activities for fishing and aquaculture,0330,,
05100,Stenkolsutvinning,Mining of hard coal,0510,,
05200,Brunkolsutvinning,Mining of lignite,0520,,
06100,Utvinning av råpetroleum,Extraction of crude petroleum,0610,,
06200,Utvinning av naturgas,Extraction of natural gas,0620,,
07100,Järnmalmsutvinning,Mining of iron ores,0710,,
07210,Utvinning av uran- och toriummalm,Mining of uranium and thorium ores,0721,,
07290,Utvinning av annan malm,Mining of other non-ferrous metal ores,0729,,
08110,"Brytning av natursten, kalk- och gipssten, skiffer eller annan sten","Quarrying of ornamental stone, limestone, gypsum, slate and other stone",0811,,
08120,"Utvinning av sand, grus och berg samt utvinning av lera och kaolin",Operation of gravel and sand pits and mining of clay and kaolin,0812,,
08910,Utvinning av kemiska mineral,Mining of chemical and fertiliser minerals,0891,,
08920,Torvutvinning,Extraction of peat,0892,,
08930,Saltutvinning,Extraction of salt,0893,,
08990,Diverse övrig utvinning av mineral,Other mining and quarrying n.e.c.,0899,,
09100,Stödverksamhet avseende råpetroleum- och naturgasutvinning,Support activities for petroleum and natural gas extraction,0910,,
09900,Stödverksamhet avseende annan utvinning,Support activities for other mining and quarrying,0990,,
10111,Kreatursslakt,Livestock slaughtering,1011,,
10112,Styckning av kött,Processing and preserving of meat in cuts,1011,,
10120,Beredning och hållbarhetsbehandling av fjäderfäkött,Processing and preserving of poultry meat,1012,,
10130,Charkuteri- och annan köttvarutillverkning,Production of meat and poultry meat products,1013,,
10200,Beredning och hållbarhetsbehandling av fisk samt skal- och blötdjur,"Processing and preserving of fish, crustaceans and molluscs",1020,,
10310,Beredning och hållbarhetsbehandling av potatis,Processing and preserving of potatoes,1031,,
10320,Juice- och safttillverkning,Manufacture of fruit and vegetable juice,1032,,
10390,"Annan beredning och hållbarhetsbehandling av frukt, bär och grönsaker",Other processing and preserving of fruit and vegetables,1039,,
10410,Framställning av vegetabiliska och animaliska oljor och fetter,Manufacture of oils and fats,1041,,
10420,Matfettstillverkning,Manufacture of margarine and similar edible fats,1042,,
10511,Osttillverkning,Cheese production,1051,,
10519,Annan mejerivarutillverkning,Other dairy production,1051,,
10520,Tillverkning av glassvaror,Manufacture of ice cream and other edible ice,1052,,
10611,Mjöltillverkning,Production of flour,1061,,
10612,"Tillverkning av frukostflingor, mixer och andra livsmedelsberedningar av kvarnprodukter","Manufacture of breakfast cereals, blended mixes and other prepared grain mill products",1061,,
10620,Stärkelsetillverkning,Manufacture of starches and starch products,1062,,
10710,Tillverkning av mjukt matbröd och färska bakverk,Manufacture of bread; manufacture of fresh pastry goods and cakes,1071,,
10721,Knäckebrödstillverkning,Manufacture of crispbread,1072,,
10722,Tillverkning av kex och konserverade bakverk,Manufacture of biscuits and preserved pastries and cakes,1072,,
10730,Tillverkning av mjölprodukter,Manufacture of farinaceous products,1073,,
10810,Sockertillverkning,Manufacture of sugar,1081,,
10820,"Tillverkning av kakao, choklad- och sockerkonfektyrer","Manufacture of cocoa, chocolate and sugar confectionery",1082,,
10830,Framställning av te och kaffe,Processing of tea and coffee,1083,,
10840,Tillverkning av kryddor och andra smaksättare,Manufacture of condiments and seasonings,1084,,
10850,Tillverkning av lagad mat och färdigrätter,Manufacture of prepared meals and dishes,1085,,
10860,Tillverkning av homogeniserade livsmedelsberedningar inklusive dietmat,Manufacture of homogenised food preparations and dietetic food,1086,,
10890,Framställning av diverse övriga livsmedel,Manufacture of other food products n.e.c.,1089,,
10910,Framställning av beredda fodermedel,Manufacture of prepared feeds for farm animals,1091,,
10920,Framställning av mat till sällskapsdjur,Manufacture of prepared pet foods,1092,,
11010,"Destillering, rening och tillblandning av spritdrycker","Distilling, rectifying and blending of spirits",1101,,
11020,Framställning av vin från druvor,Manufacture of wine from grape,1102,,
11030,Framställning av cider och andra jästa drycker av frukt,Manufacture of cider and other fermented fruit beverages,1103,,
11040,Framställning av andra icke-destillerade jästa drycker,Manufacture of other non-distilled fermented beverages,1104,,
11050,Framställning av öl,Manufacture of beer,1105,,
11060,Framställning av malt,Manufacture of malt,1106,,
11070,"Framställning av läskedrycker, mineralvatten och annat vatten på flaska",Manufacture of soft drinks and bottled waters,1107,,
12000,Tobaksvarutillverkning,Manufacture of tobacco products,1200,,
13100,Garntillverkning,Preparation and spinning of textile fibres,1310,,
13200,Vävnadstillverkning,Weaving of textiles,1320,,
13300,"Blekning, färgning och annan textilberedning",Finishing of textiles,1330,,
13910,Tillverkning av trikåväv,Manufacture of knitted and crocheted fabrics,1391,,
13920,Tillverkning av hushållstextilier och andra sydda inredningsartiklar,Manufacture of household textiles and made-up furnishing articles,1392,,
13930,Tillverkning av mattor,Manufacture of carpets and rugs,1393,,
13940,Tågvirkes- och bindgarnstillverkning,"Manufacture of cordage, rope, twine and netting",1394,,
13950,Tillverkning av bondad duk och varor av bondad duk,Manufacture of non-wovens and non-woven articles,1395,,
13960,Tillverkning av andra tekniska textilier och industritextilier,Manufacture of other technical and industrial textiles,1396,,
13990,Övrig textilietillverkning,Manufacture of other textiles n.e.c.,1399,,
14100,Tillverkning av trikåvaror,Manufacture of knitted and crocheted apparel,1410,,
14210,Tillverkning av gång- och ytterkläder,Manufacture of outerwear,1421,,
14220,"Tillverkning av underkläder, skjortor och blusar",Manufacture of underwear,1422,,
14230,"Tillverkning av arbets-, skydds- och överdragskläder",Manufacture of workwear,1423,,
14240,Tillverkning av läder- och skinnkläder samt pälsvaror,Manufacture of leather clothes and fur apparel,1424,,
14290,Tillverkning av diverse övriga beklädnadsvaror och tillbehör,Manufacture of other wearing apparel and accessories n.e.c.,1429,,
15110,"Garvning och annan beredning av läder-, skinn- och pälsvaror","Tanning, dressing, dyeing of leather and fur",1511,,
15120,"Tillverkning av reseffekter, handväskor, sadel- och seldon oavsett material","Manufacture of luggage, handbags, saddlery and harness of any material",1512,,
15200,Tillverkning av skodon,Manufacture of footwear,1520,,
16111,Sågning av trä,Sawmilling of wood,1611,,
16112,Hyvling av trä,Planing of wood,1611,,
16120,Bearbetning och slutbehandling av trä,Processing and finishing of wood,1612,,
16210,Tillverkning av fanér och träbaserade skivor,Manufacture of veneer sheets and wood-based panels,1621,,
16220,Tillverkning av sammansatta parkettgolv,Manufacture of assembled parquet floors,1622,,
16231,Tillverkning av monteringsfärdiga trähus,Manufacture of prefabricated wooden buildings,1623,,
16239,Tillverkning av övriga byggnads- och inredningssnickerier,Manufacture of various other builders' carpentry and joinery,1623,,
16240,Träförpackningstillverkning,Manufacture of wooden containers,1624,,
16250,Tillverkning av dörrar och fönster av trä,Manufacture of doors and windows of wood,1625,,
16260,Tillverkning av fasta bränslen av vegetabilisk biomassa,Manufacture of solid fuels from vegetable biomass,1626,,
16270,Slutbehandling av varor av trä,Finishing of wooden products,1627,,
16281,Övrig trävarutillverkning,Manufacture of other products of wood,1628,,
16282,"Tillverkning av varor av kork, halm, rotting o.d.","Manufacture of articles of cork, straw and plaiting materials",1628,,
17110,Massatillverkning,Manufacture of pulp,1711,,
17121,Tillverkning av tidnings- och journalpapper samt tryckpapper,Manufacture of newsprint and other printing paper,1712,,
17122,Tillverkning av kraftpapper och kraftpapp,Manufacture of kraft paper and paperboard,1712,,
17129,Övrig tillverkning av papper och papp,Manufacture of other paper and paperboard,1712,,
17211,Tillverkning av wellpapp och wellpappförpackningar,Manufacture of corrugated paper and paperboard and corrugated board containers,1721,,
17219,Övrig tillverkning av pappers- och pappförpackningar,Manufacture of other containers of paper and paperboard,1721,,
17220,Tillverkning av hushålls- och hygienartiklar av papper,Manufacture of household and sanitary goods and of toilet requisites,1722,,
17230,"Tillverkning av skrivpapper, kuvert o.d.",Manufacture of paper stationery,1723,,
17240,Tapettillverkning,Manufacture of wallpaper,1724,,
17250,Tillverkning av andra pappers- och pappvaror,Manufacture of other articles of paper and paperboard,1725,,
18110,Tryckning av dagstidningar,Printing of newspapers,1811,,
18121,Tryckning av tidskrifter,Printing of periodicals,1812,,
18122,Tryckning av böcker och övriga trycksaker,Book printing and other printing,1812,,
18130,Grafiska tjänster före tryckning (prepress/premedia),Pre-press and pre-media services,1813,,
18140,Bokbindning och annan verksamhet avseende tryckning,Binding and related services,1814,,
18200,Reproduktion av inspelningar,Reproduction of recorded media,1820,,
19100,Tillverkning av stenkolsprodukter,Manufacture of coke oven products,1910,,
19200,Tillverkning av raffinerade petroleumprodukter och fossila bränsleprodukter,Manufacture of refined petroleum products and fossil fuel products,1920,,
20110,Industrigasframställning,Manufacture of industrial gases,2011,,
20120,Tillverkning av färgämnen,Manufacture of dyes and pigments,2012,,
20130,Tillverkning av andra oorganiska baskemikalier,Manufacture of other inorganic basic chemicals,2013,,
20140,Tillverkning av andra organiska baskemikalier,Manufacture of other organic basic chemicals,2014,,
20150,Tillverkning av gödselmedel och kväveprodukter,Manufacture of fertilisers and nitrogen compounds,2015,,
20160,Basplastframställning,Manufacture of plastics in primary forms,2016,,
20170,Tillverkning av syntetiskt basgummi,Manufacture of synthetic rubber in primary forms,2017,,
20200,"Tillverkning av bekämpningsmedel, desinfektionsmedel och andra lantbrukskemiska produkter","Manufacture of pesticides, disinfectants and other agrochemical products",2020,,
20300,"Tillverkning av färg, lack, tryckfärg m.m.","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2030,,
20410,"Tillverkning av tvål, såpa, tvättmedel och polermedel","Manufacture of soap and detergents, cleaning and polishing preparations",2041,,
20420,Tillverkning av parfym och toalettartiklar,Manufacture of perfume and toilet preparations,2042,,
20510,Tillverkning av flytande biobränslen,Manufacture of liquid biofuels,2051,,
20591,Sprängämnestillverkning,Manufacture of explosives,2059,,
20592,Tillverkning av lim,Manufacture of glues,2059,,
20593,Tillverkning av eteriska oljor,Manufacture of essential oils,2059,,
20599,Tillverkning av övriga kemiska produkter,Manufacture of various other chemical products n.e.c.,2059,,
20600,Konstfibertillverkning,Manufacture of man-made fibres,2060,,
21100,Tillverkning av farmaceutiska basprodukter,Manufacture of basic pharmaceutical products,2110,,
21200,Tillverkning av läkemedel,Manufacture of pharmaceutical preparations,2120,,
22110,"Tillverkning och regummering av däck, tillverkning av slangar","Manufacture, retreading and rebuilding of rubber tyres and manufacture of tubes",2211,,
22120,Annan gummivarutillverkning,Manufacture of other rubber products,2212,,
22210,Tillverkning av plasthalvfabrikat,"Manufacture of plastic plates, sheets, tubes and profiles",2221,,
22220,Plastförpackningstillverkning,Manufacture of plastic packing goods,2222,,
22230,Tillverkning av dörrar och fönster av plast,Manufacture of doors and windows of plastic,2223,,
22240,Byggplastvarutillverkning,Manufacture of builders’ ware of plastic,2224,,
22250,Bearbetning och slutbehandling av plastvaror,Processing and finishing of plastic products,2225,,
22260,Annan plastvarutillverkning,Manufacture of other plastic products,2226,,
23110,Tillverkning av planglas,Manufacture of flat glass,2311,,
23120,Bearbetning av planglas,Shaping and processing of flat glass,2312,,
23130,"Tillverkning av buteljer, glasförpackningar och husgeråd av glas",Manufacture of hollow glass,2313,,
23140,Tillverkning av glasfiber,Manufacture of glass fibres,2314,,
23150,Tillverkning av andra glasvaror inklusive tekniska glasvaror,"Manufacture and processing of other glass, including technical glassware",2315,,
23200,Tillverkning av eldfasta produkter,Manufacture of refractory products,2320,,
23310,Tillverkning av keramiska golv- och väggplattor,Manufacture of ceramic tiles and flags,2331,,
23320,"Tillverkning av murtegel, takpannor och andra byggvaror av tegel","Manufacture of bricks, tiles and construction products, in baked clay",2332,,
23410,Tillverkning av keramiska hushålls- och prydnadsartiklar,Manufacture of ceramic household and ornamental articles,2341,,
23420,Tillverkning av keramiska sanitetsartiklar,Manufacture of ceramic sanitary fixtures,2342,,
23430,Tillverkning av keramiska isolatorer o.d.,Manufacture of ceramic insulators and insulating fittings,2343,,
23440,Tillverkning av andra tekniska keramiska produkter,Manufacture of other technical ceramic products,2344,,
23450,Tillverkning av andra keramiska produkter,Manufacture of other ceramic products,2345,,
23510,Tillverkning av cement,Manufacture of cement,2351,,
23520,Tillverkning av kalk och gips,Manufacture of lime and plaster,2352,,
23610,Tillverkning av betongvaror för byggändamål,Manufacture of concrete products for construction purposes,2361,,
23620,Tillverkning av gipsvaror för byggändamål,Manufacture of plaster products for construction purposes,2362,,
23630,Tillverkning av fabriksblandad betong,Manufacture of ready-mixed concrete,2363,,
23640,Tillverkning av murbruk,Manufacture of mortars,2364,,
23650,Tillverkning av fibercementvaror,Manufacture of fibre cement,2365,,
23660,"Tillverkning av andra varor av betong, cement och gips","Manufacture of other articles of concrete, cement and plaster",2366,,
23701,"Huggning, formning och slutlig bearbetning av sten för byggnadsändamål","Cutting, shaping and finishing of building stone",2370,,
23709,"Huggning, formning och slutlig bearbetning av sten för prydnadsändamål","Cutting, shaping and finishing of ornamental stone",2370,,
23910,Tillverkning av slipmedel,Manufacture of abrasive products,2391,,
23991,Tillverkning av varor av sten- och mineralull,Manufacture of stone and mineral wool products,2399,,
23999,Diverse övrig tillverkning av icke-metalliska mineraliska produkter,Manufacture of various other non-metallic mineral products n.e.c.,2399,,
24100,Framställning av järn och stål samt ferrolegeringar,Manufacture of basic iron and steel and of ferro-alloys,2410,,
24200,"Tillverkning av rör, ledningar, ihåliga profiler och tillbehör av stål","Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",2420,,
24310,Tillverkning av kalldragen stålstång,Cold drawing of bars,2431,,
24320,Tillverkning av kallvalsade stålband,Cold rolling of narrow strip,2432,,
24330,Tillverkning av andra kallformade produkter av stål,Cold forming or folding,2433,,
24340,Tillverkning av kalldragen ståltråd,Cold drawing of wire,2434,,
24410,Framställning av ädla metaller,Precious metals production,2441,,
24420,Framställning av aluminium,Aluminium production,2442,,
24430,"Framställning av bly, zink och tenn","Lead, zinc and tin production",2443,,
24440,Framställning av koppar,Copper production,2444,,
24450,Framställning av andra metaller,Other non-ferrous metal production,2445,,
24460,Tillverkning av kärnbränsle,Processing of nuclear fuel,2446,,
24510,Gjutning av järn,Casting of iron,2451,,
24520,Gjutning av stål,Casting of steel,2452,,
24530,Gjutning av lättmetall,Casting of light metals,2453,,
24540,Gjutning av andra metaller,Casting of other non-ferrous metals,2454,,
25110,Tillverkning av metallstommar och delar därav,Manufacture of metal structures and parts of structures,2511,,
25120,Tillverkning av dörrar och fönster av metall,Manufacture of doors and windows of metal,2512,,
25210,"Tillverkning av radiatorer, ånggeneratorer och pannor för centraluppvärmning","Manufacture of central heating radiators, steam generators and boilers",2521,,
25220,"Tillverkning av andra cisterner, tankar, kar och andra behållare av metall","Manufacture of other tanks, reservoirs and containers of metal",2522,,
25300,Tillverkning av vapen och ammunition,Manufacture of weapons and ammunition,2530,,
25400,Smidning och formning av metall och pulvermetallurgi,Forging and shaping metal and powder metallurgy,2540,,
25510,Beläggning och överdragning av metall,Coating of metals,2551,,
25520,Värmebehandling av metall,Heat treatment of metals,2552,,
25530,Metallegoarbeten,Machining of metals,2553,,
25610,Tillverkning av bestick,Manufacture of cutlery,2561,,
25620,Tillverkning av lås och gångjärn,Manufacture of locks and hinges,2562,,
25630,Tillverkning av verktyg och redskap,Manufacture of tools,2563,,
25910,Tillverkning av stålfat o.d. behållare,Manufacture of steel drums and similar containers,2591,,
25920,Tillverkning av lättmetallförpackningar,Manufacture of light metal packaging,2592,,
25930,"Tillverkning av metalltrådvaror, kedjor och fjädrar","Manufacture of wire products, chain and springs",2593,,
25940,Tillverkning av nitar och skruvar,Manufacture of fasteners and screw machine products,2594,,
25991,"Tillverkning av diskbänkar, sanitetsgods m.m. av metall för byggändamål","Manufacture of sinks, sanitary ware etc. of metal for construction purposes",2599,,
25999,Annan övrig metallvarutillverkning,Manufacture of various other fabricated metal products n.e.c.,2599,,
26110,Tillverkning av elektroniska komponenter,Manufacture of electronic components,2611,,
26120,Tillverkning av kretskort,Manufacture of loaded electronic boards,2612,,
26200,Tillverkning av datorer och kringutrustning,Manufacture of computers and peripheral equipment,2620,,
26300,Tillverkning av kommunikationsutrustning,Manufacture of communication equipment,2630,,
26400,Tillverkning av hemelektronik,Manufacture of consumer electronics,2640,,
26510,"Tillverkning av instrument och apparater för mätning, provning och navigering","Manufacture of instruments and appliances for measuring, testing and navigation",2651,,
26520,Urtillverkning,Manufacture of watches and clocks,2652,,
26600,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",2660,,
26700,"Tillverkning av optiska instrument, magnetiska och optiska medier samt fotoutrustning","Manufacture of optical instruments, magnetic and optical media and photographic equipment",2670,,
27110,"Tillverkning av elmotorer, generatorer och transformatorer","Manufacture of electric motors, generators and transformers",2711,,
27120,Tillverkning av eldistributions- och elkontrollapparater,Manufacture of electricity distribution and control apparatus,2712,,
27200,Batteri- och ackumulatortillverkning,Manufacture of batteries and accumulators,2720,,
27310,Tillverkning av optiska fiberkablar,Manufacture of fibre optic cables,2731,,
27320,Tillverkning av andra elektroniska och elektriska ledningar och kablar,Manufacture of other electronic and electric wires and cables,2732,,
27330,Tillverkning av kabeltillbehör,Manufacture of wiring devices,2733,,
27400,Tillverkning av belysningsarmatur,Manufacture of lighting equipment,2740,,
27510,Tillverkning av elektriska hushållsmaskiner och hushållsapparater,Manufacture of electric domestic appliances,2751,,
27520,Tillverkning av icke-elektriska hushållsmaskiner och hushållsapparater,Manufacture of non-electric domestic appliances,2752,,
27900,Tillverkning av annan elapparatur,Manufacture of other electrical equipment,2790,,
28110,Tillverkning av motorer och turbiner utom för luftfartyg och fordon,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",2811,,
28120,Tillverkning av fluidteknisk utrustning,Manufacture of fluid power equipment,2812,,
28130,Tillverkning av andra pumpar och kompressorer,Manufacture of other pumps and compressors,2813,,
28140,Tillverkning av andra kranar och ventiler,Manufacture of other taps and valves,2814,,
